status,latest_date,latest_close,weekly_up,daily_up,setup_type,action,trend_score,setup_score,liquidity_score,vol_pref_score,total_score,turnover_med25_yen,turnover_med25_mn_yen,rv_eval_pct,rv_lookback,vol_ratio,bb_z,ma25,ma50,bb_upper,bb_lower,entry_low,entry_high,stop,take1,take2,risk_pct,reward1_pct,reward2_pct,rr1,rr2,code,group_name,file_path
ok,2026-06-12,2271.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,23.6,3.54,26436800.0,26.4368,39.10006004580009,126,1.2456910059542463,-1.9914001163423756,2465.12,2377.94,2660.078309389418,2270.161690610582,,,,,,,,,,,4374,②前号比較20,prices/4374.T/4374.T__1d.csv
ok,2026-06-15,1839.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,9.19,1.38,27268000.0,27.268,42.703734712298164,126,0.5472696656242483,-0.9857343863406022,1935.2,2027.44,2130.384425608056,1740.015574391944,,,,,,,,,,,4495,④その他140,prices/4495.T/4495.T__1d.csv
ok,2026-06-15,612.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,13916000.0,13.916,53.7382160463969,126,0.34471952366029457,0.27544867714003624,594.8,665.1,719.687149058666,469.9128509413339,,,,,,,,,,,9237,②前号比較20,prices/9237.T/9237.T__1d.csv
ok,2026-06-15,953.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,24255600.0,24.2556,54.763489905650346,126,0.6224066390041494,-1.0848110650719582,1005.76,1023.34,1103.030394262618,908.4896057373819,,,,,,,,,,,4476,②前号比較20,prices/4476.T/4476.T__1d.csv
ok,2026-06-15,738.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,19440000.0,19.44,55.274807564226656,126,1.0248798416737348,-0.2377202090525163,744.48,774.94,798.99787229893,689.96212770107,,,,,,,,,,,4811,③業績も短信も良い20,prices/4811.T/4811.T__1d.csv
ok,2026-06-15,1138.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,4039000.0,4.039,49.26872943518432,126,2.3130841121495327,-0.8451853040020789,1158.72,1202.88,1207.7506679538506,1109.6893320461495,,,,,,,,,,,168A,③業績も短信も良い20,prices/168A.T/168A.T__1d.csv
ok,2026-06-15,252.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,6457800.0,6.4578,77.68323775402443,126,0.2883988260231534,-1.7029990956276453,273.96,297.62,299.7497964319312,248.17020356806876,,,,,,,,,,,4438,④その他140,prices/4438.T/4438.T__1d.csv
ok,2026-06-15,402.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,29901200.0,29.9012,60.53755825847731,126,0.7090187180941577,-0.7366092673626906,457.96,539.44,609.8994405676042,306.0205594323958,,,,,,,,,,,330A,④その他140,prices/330A.T/330A.T__1d.csv
ok,2026-06-12,374.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,24652200.0,24.6522,57.42009306813316,126,0.7118451025056948,-1.7687628411514167,421.44,447.02,475.0820133850368,367.7979866149632,,,,,,,,,,,4379,④その他140,prices/4379.T/4379.T__1d.csv
ok,2026-06-15,822.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,43190400.0,43.1904,61.253080815004246,126,0.30044902271526674,-0.9703066347535185,852.72,890.82,916.0401895147376,789.3998104852625,,,,,,,,,,,4479,④その他140,prices/4479.T/4479.T__1d.csv
ok,2026-06-12,464.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,3455400.0,3.4554,71.77098476390059,126,2.4440977639105563,-0.7403317968698592,486.64,515.26,547.8017658345149,425.4782341654851,,,,,,,,,,,5134,④その他140,prices/5134.T/5134.T__1d.csv
ok,2026-06-15,609.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,40215400.0,40.2154,59.5093005216905,126,0.5517941773865944,-0.062258095726803096,611.92,650.38,705.7230617837497,518.1169382162502,,,,,,,,,,,4013,④その他140,prices/4013.T/4013.T__1d.csv
ok,2026-06-15,393.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,8410200.0,8.4102,60.43959148328639,126,0.8964477211796247,-1.134279478329046,428.16,449.48,490.15530304787967,366.1646969521204,,,,,,,,,,,323A,④その他140,prices/323A.T/323A.T__1d.csv
ok,2026-06-12,508.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,4360200.0,4.3602,51.699542579986094,126,0.2070063694267516,-0.7363569537351673,541.08,627.98,630.9277289640627,451.23227103593746,,,,,,,,,,,9562,④その他140,prices/9562.T/9562.T__1d.csv
ok,2026-06-15,316.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,9124200.0,9.1242,67.7671110106399,126,0.16687935604201434,-0.697663483683163,341.48,371.78,414.52381151062656,268.4361884893735,,,,,,,,,,,4240,④その他140,prices/4240.T/4240.T__1d.csv
ok,2026-06-12,381.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,1554000.0,1.554,45.07377108662233,126,0.9560229445506692,-1.3129851578340688,457.52,531.88,574.0788194861686,340.96118051383127,,,,,,,,,,,5138,④その他140,prices/5138.T/5138.T__1d.csv
ok,2026-06-15,318.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,40039200.0,40.0392,54.75081275993446,126,0.6224886892144146,-1.1659555854512689,347.88,431.22,399.13409642158075,296.62590357841924,,,,,,,,,,,7352,④その他140,prices/7352.T/7352.T__1d.csv
ok,2026-06-15,405.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,20170500.0,20.1705,97.56223091019224,126,1.1533057528686286,-2.7441196218705257,561.28,569.52,675.181740109618,447.3782598903819,,,,,,,,,,,3803,④その他140,prices/3803.T/3803.T__1d.csv
ok,2026-06-15,272.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,23033300.0,23.0333,64.63215341452666,126,1.7959943882734266,-1.9184862416205006,308.16,358.14,345.85638709470913,270.4636129052909,,,,,,,,,,,264A,④その他140,prices/264A.T/264A.T__1d.csv
ok,2026-06-15,831.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,5538000.0,5.538,53.60131081978553,126,0.47902641118591405,-1.2230226871157293,921.84,948.96,1070.389983507222,773.2900164927779,,,,,,,,,,,4437,④その他140,prices/4437.T/4437.T__1d.csv
ok,2026-06-15,102.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,11696000.0,11.696,56.27004935811931,126,0.6197175840032982,-1.7923473434202821,133.84,151.7,169.36882773183987,98.31117226816015,,,,,,,,,,,4170,④その他140,prices/4170.T/4170.T__1d.csv
ok,2026-06-15,65.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,42004800.0,42.0048,55.28486973801957,126,0.5925138056253895,-1.7659710634912313,80.32,86.42,97.67022766422136,62.96977233577863,,,,,,,,,,,4772,④その他140,prices/4772.T/4772.T__1d.csv
ok,2026-06-15,287.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,23025000.0,23.025,66.39044069540469,126,0.3670222118033171,-0.38138503569778553,291.0,313.92,311.97617696342786,270.02382303657214,,,,,,,,,,,1447,④その他140,prices/1447.T/1447.T__1d.csv
ok,2026-06-16,419.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,3359600.0,3.3596,50.46763984422028,126,6.045321637426901,-1.905379506277482,450.88,459.5,484.3431498816565,417.4168501183435,,,,,,,,,,,9240,④その他140,prices/9240.T/9240.T__1d.csv
ok,2026-06-15,310.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,3456800.0,3.4568,53.533468005825,126,0.3636892638929299,1.546008482059834,303.16,322.14,312.0085931084759,294.31140689152414,,,,,,,,,,,3908,④その他140,prices/3908.T/3908.T__1d.csv
ok,2026-06-15,1004.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,2600100.0,2.6001,60.098430438446904,126,6.558321807284463,-0.9858594900262312,1118.36,1135.54,1350.3606068957292,886.3593931042706,,,,,,,,,,,9236,④その他140,prices/9236.T/9236.T__1d.csv
ok,2026-06-16,1311.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,20986000.0,20.986,55.84831363350595,126,1.0993582125029713,-1.2006941842922585,1409.56,1553.58,1573.7316954897979,1245.388304510202,,,,,,,,,,,3542,④その他140,prices/3542.T/3542.T__1d.csv
ok,2026-06-15,1405.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,6072300.0,6.0723,69.49415259311236,63,1.055858310626703,-0.7244921137012892,1437.24,1703.66,1526.240278651184,1348.239721348816,,,,,,,,,,,469A,④その他140,prices/469A.T/469A.T__1d.csv
ok,2026-06-16,540.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,16812500.0,16.8125,55.78281079594218,126,1.2184479054779807,-1.8935629309273236,606.2,613.48,676.1210983894582,536.2789016105419,,,,,,,,,,,5026,④その他140,prices/5026.T/5026.T__1d.csv
ok,2026-06-16,690.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,40233600.0,40.2336,60.77578619170665,126,0.9591711120229791,-1.2384555082876678,807.96,901.02,998.4553374757818,617.4646625242183,,,,,,,,,,,5591,④その他140,prices/5591.T/5591.T__1d.csv
ok,2026-06-16,1457.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,47788800.0,47.7888,53.71063510428347,126,6.067503280839895,-0.2404793964582279,1471.24,1488.26,1589.6701042810837,1352.8098957189163,,,,,,,,,,,5136,④その他140,prices/5136.T/5136.T__1d.csv
ok,2026-06-16,569.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,26686100.0,26.6861,59.56577722583708,126,0.8036245783451287,-0.8310945304277509,591.0,625.84,643.9422326691933,538.0577673308067,,,,,,,,,,,4019,④その他140,prices/4019.T/4019.T__1d.csv
ok,2026-06-15,624.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,0.0,0.0,3488800.0,3.4888,47.94240449572978,126,0.5885922330097088,-1.2293359300585422,697.08,763.28,815.9734581884708,578.1865418115293,,,,,,,,,,,7036,④その他140,prices/7036.T/7036.T__1d.csv
